session_id,n_clicks_observed,n_unique_pages,n_unique_models,n_unique_categories,n_unique_colours,price_mean,price_min,price_max,price_std,high_price_share_first_n,high_price_count_first_n,category_entropy,category_share_blouses,category_share_sale,category_share_skirts,category_share_trousers,top_category_share,mean_model_frequency,max_model_frequency,min_model_frequency,last_page,last_location,first_model_frequency,last_model_frequency,last_category_frequency,last_colour_frequency,category_transition_count
4181,3,2,3,1,2,54.0,43,62,9.848857801796104,0.6666666666666666,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.007981112843508144,0.0113552582278787,0.0032633525508539104,1,4,0.0032633525508539104,0.009324727751791823,0.23210897180221665,0.17987115800669592,0
4182,1,1,1,1,1,38.0,38,38,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.016201941090443213,0.016201941090443213,0.016201941090443213,1,1,0.016201941090443213,0.016201941090443213,0.23415763201469716,0.17681931904710105,0
4183,9,3,9,3,6,42.22222222222222,28,57,9.431036233863404,0.5555555555555556,5,1.5304930567574824,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.007912622728243309,0.012146923383734,0.0033298282509638976,1,1,0.008853354605557369,0.006073461691867,0.23415763201469716,0.17681931904710105,3
4184,13,1,4,1,2,41.69230769230769,38,62,9.012811394385729,0.15384615384615385,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.012788437133047162,0.016854611600613995,0.00925220880621729,1,4,0.016854611600613995,0.012146923383734,0.3006031158973615,0.17987115800669592,0
4185,6,3,6,2,4,47.166666666666664,38,57,8.565434412022933,0.5,3,1.0,0.0,0.0,0.5,0.5,0.5,0.006962825982732433,0.015241065061580671,0.002538163095108597,1,1,0.0033781742146802517,0.009379116960972721,0.23210897180221665,0.09981628533787786,2
4186,3,1,3,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.014441342245105978,0.018208298584671913,0.01088992832710879,1,2,0.01088992832710879,0.014225799823537232,0.3006031158973615,0.17681931904710105,0
4187,3,1,3,1,2,54.0,28,72,23.065125189341593,0.6666666666666666,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.010261430798796186,0.011675550237499548,0.009530198097586328,1,3,0.009530198097586328,0.009578544061302681,0.3006031158973615,0.17681931904710105,0
4188,2,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.013778599659160956,0.013778599659160956,0.013778599659160956,1,4,0.013778599659160956,0.013778599659160956,0.3006031158973615,0.17681931904710105,0
4189,3,2,3,1,3,47.666666666666664,38,62,12.662279942148386,0.3333333333333333,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.008976233930003102,0.015241065061580671,0.003076011941453038,2,4,0.015241065061580671,0.003076011941453038,0.3006031158973615,0.04704666594147721,0
4190,21,4,12,4,6,42.714285714285715,23,67,14.149709739577194,0.3333333333333333,7,1.8628214475995342,0.23809523809523808,0.2857142857142857,0.09523809523809523,0.38095238095238093,0.38095238095238093,0.0054176256721671714,0.01550696786202062,0.0009064868196816419,2,4,0.005342228990657142,0.003076011941453038,0.3006031158973615,0.04704666594147721,8
4191,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.004997763999178118,0.004997763999178118,0.004997763999178118,1,3,0.004997763999178118,0.004997763999178118,0.23313028028572463,0.17987115800669592,0
4192,11,3,11,2,5,43.54545454545455,33,62,9.092454414113236,0.36363636363636365,4,0.4394969869215134,0.09090909090909091,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0036072681563816124,0.008611624786975598,0.0017404546937887524,1,3,0.0024656441495340656,0.005608131791097091,0.23313028028572463,0.10561175773837582,1
4193,9,5,9,2,7,39.0,23,52,9.433981132056603,0.6666666666666666,6,0.9182958340544896,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0034392781410439773,0.009282425033540013,0.0009910922561852616,3,3,0.004586823307589107,0.002338735994778636,0.23415763201469716,0.04155335581420646,1
4194,20,3,12,4,3,53.0,28,72,14.9208437746452,0.65,13,1.595461844238322,0.15,0.1,0.15,0.6,0.6,0.009384253719617583,0.018208298584671913,0.002338735994778636,1,1,0.009578544061302681,0.011675550237499548,0.3006031158973615,0.17681931904710105,5
4195,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0029732767685557854,0.0029732767685557854,0.0029732767685557854,4,2,0.0029732767685557854,0.0029732767685557854,0.23415763201469716,0.09632328945937126,0
4196,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.004024801479386489,0.004024801479386489,0.004024801479386489,3,2,0.004024801479386489,0.004024801479386489,0.3006031158973615,0.10561175773837582,0
4197,5,3,5,3,4,52.4,38,67,13.612494260788505,0.8,4,1.5219280948873621,0.0,0.2,0.4,0.4,0.4,0.010080133434859858,0.016854611600613995,0.002858455104729444,3,1,0.008496803123149255,0.002858455104729444,0.3006031158973615,0.09981628533787786,3
4198,4,1,4,1,3,51.25,38,67,15.435349040433131,0.5,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.011108995975198521,0.01550696786202062,0.008273203040961118,1,5,0.01550696786202062,0.009058824951351874,0.23210897180221665,0.08177115438074864,0
4199,2,1,2,2,2,50.0,43,57,9.899494936611665,1.0,2,1.0,0.0,0.5,0.5,0.0,0.5,0.008309462513748384,0.009282425033540013,0.007336499993956754,1,1,0.009282425033540013,0.007336499993956754,0.23210897180221665,0.17681931904710105,1
4200,3,3,3,1,2,51.666666666666664,48,57,4.72581562625261,1.0,3,-0.0,1.0,0.0,0.0,0.0,1.0,0.005797486815652811,0.007167289120949515,0.004617039534911829,4,1,0.005608131791097091,0.007167289120949515,0.23313028028572463,0.10561175773837582,0
4201,15,2,12,1,7,50.13333333333333,38,67,12.158868995021505,0.5333333333333333,8,-0.0,0.0,0.0,1.0,0.0,1.0,0.008564890355383123,0.01550696786202062,0.0030457957141303165,2,2,0.01550696786202062,0.008406154441181092,0.23210897180221665,0.04155335581420646,0
4202,5,1,4,2,2,33.0,23,38,7.0710678118654755,0.6,3,0.7219280948873623,0.2,0.8,0.0,0.0,0.8,0.0055247350036863796,0.0071189431572331605,0.0039945852520637684,1,6,0.0071189431572331605,0.005958640028040659,0.23415763201469716,0.17987115800669592,1
4203,5,4,5,2,3,36.0,33,38,2.7386127875258315,0.4,2,0.7219280948873623,0.0,0.8,0.0,0.2,0.8,0.002457183605883704,0.0038858068337019715,0.0014624654024197154,2,5,0.0031727038688857466,0.0038858068337019715,0.3006031158973615,0.17987115800669592,1
4204,8,2,8,3,7,46.5,23,57,12.24744871391589,0.625,5,1.2987949406953985,0.0,0.125,0.625,0.25,0.625,0.009618580562505287,0.021628775517603973,0.002538163095108597,1,3,0.002538163095108597,0.0036984662243010986,0.23415763201469716,0.09981628533787786,2
4205,4,2,4,3,3,50.5,26,62,17.0,0.75,3,1.5,0.25,0.0,0.25,0.5,0.5,0.013290607587899005,0.021628775517603973,0.005100499172075371,1,2,0.016854611600613995,0.021628775517603973,0.23210897180221665,0.021628775517603973,2
4206,14,4,12,3,6,40.642857142857146,23,57,10.760377051280047,0.5,7,1.2638091738835462,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.0,0.5714285714285714,0.005406546388815507,0.016201941090443213,0.0028765848411230767,4,1,0.004061060952173756,0.0036138607877974787,0.23313028028572463,0.038042230199306235,3
4207,8,3,8,2,4,50.0,38,62,11.722993279387795,0.5,4,0.5435644431995964,0.0,0.0,0.125,0.875,0.875,0.005202478939289556,0.01088992832710879,0.002103049421661409,2,3,0.01088992832710879,0.005898207573395216,0.23210897180221665,0.17987115800669592,1
4208,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.004532434098408209,0.004532434098408209,0.004532434098408209,3,2,0.004532434098408209,0.004532434098408209,0.3006031158973615,0.09981628533787786,0
4209,2,1,2,1,1,71.0,60,82,15.556349186104045,1.0,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.008608603164243325,0.011621161028318647,0.0055960453001680024,1,5,0.011621161028318647,0.0055960453001680024,0.3006031158973615,0.17681931904710105,0
4210,8,2,8,2,4,53.375,38,67,13.157697366940768,0.625,5,0.8112781244591328,0.0,0.0,0.75,0.25,0.75,0.007813160979972684,0.01550696786202062,0.003372130969215708,2,6,0.01550696786202062,0.003372130969215708,0.3006031158973615,0.17987115800669592,1
4211,3,3,3,2,2,42.0,28,60,16.3707055437449,0.3333333333333333,1,0.9182958340544896,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.005716910209458887,0.008805008641841014,0.004024801479386489,1,6,0.004024801479386489,0.008805008641841014,0.23210897180221665,0.10561175773837582,1
4212,12,3,12,4,8,42.5,20,67,13.547894838145686,0.5833333333333334,7,1.7295739585136223,0.5,0.25,0.16666666666666666,0.08333333333333333,0.5,0.0069361349819306965,0.016201941090443213,0.00410940691589011,3,2,0.016201941090443213,0.004532434098408209,0.3006031158973615,0.09981628533787786,3
4213,7,3,7,4,6,41.42857142857143,28,57,10.030904626156486,0.42857142857142855,3,1.950212064914747,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.007194915385930289,0.01504163796125071,0.0025079468677858758,2,6,0.01504163796125071,0.0025079468677858758,0.23415763201469716,0.08177115438074864,3
4214,6,2,5,3,4,45.833333333333336,28,57,10.342469079802301,0.5,3,1.584962500721156,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.013565071652747058,0.021628775517603973,0.004375309716330058,2,4,0.021628775517603973,0.004375309716330058,0.23313028028572463,0.17987115800669592,2
4215,8,3,8,2,6,46.75,33,62,12.383745106273096,0.5,4,0.5435644431995964,0.0,0.125,0.0,0.875,0.875,0.00377098516987563,0.008611624786975598,0.0013174275112706527,4,5,0.002169525121771396,0.0013174275112706527,0.23415763201469716,0.08177115438074864,1
4216,22,5,22,4,10,42.22727272727273,28,57,8.176224639199278,0.7272727272727273,16,1.5478976275004668,0.5,0.36363636363636365,0.09090909090909091,0.045454545454545456,0.5,0.006446494752814779,0.018208298584671913,0.001323470756735197,4,1,0.016201941090443213,0.007167289120949515,0.23313028028572463,0.10561175773837582,3
4217,11,4,11,2,4,36.63636363636363,23,48,8.686457589520913,0.5454545454545454,6,0.9456603046006401,0.36363636363636365,0.6363636363636364,0.0,0.0,0.6363636363636364,0.0032232473764073895,0.0071189431572331605,0.0013174275112706527,4,5,0.004997763999178118,0.0013174275112706527,0.23415763201469716,0.08177115438074864,1
4218,10,3,10,3,6,37.9,28,72,12.609079621006796,0.2,2,1.3609640474436813,0.1,0.4,0.0,0.5,0.5,0.0064511645334010175,0.01504163796125071,0.0017948439029696508,2,6,0.006073461691867,0.002151395385377763,0.3006031158973615,0.04704666594147721,2
4219,5,3,5,1,3,52.4,38,62,13.145341380123988,0.6,3,-0.0,0.0,0.0,0.0,1.0,1.0,0.004120284757726289,0.00925220880621729,0.0014866383842778927,3,3,0.00925220880621729,0.0014866383842778927,0.3006031158973615,0.17987115800669592,0
4220,4,1,2,1,2,33.0,33,33,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.003420476932932062,0.004055017706709211,0.003208963341673012,3,5,0.004055017706709211,0.003208963341673012,0.23415763201469716,0.10561175773837582,0
4221,2,2,2,1,2,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.010527333599236135,0.016854611600613995,0.004200055597858274,2,4,0.016854611600613995,0.004200055597858274,0.3006031158973615,0.10561175773837582,0
4222,8,2,4,1,3,59.625,43,67,8.158037228927766,0.875,7,-0.0,0.0,0.0,1.0,0.0,1.0,0.007919673181285277,0.011596988046460472,0.002411254940353167,2,2,0.011596988046460472,0.0113552582278787,0.23210897180221665,0.03198085499836832,0
4223,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.00507028294475265,0.00507028294475265,0.00507028294475265,2,5,0.00507028294475265,0.00507028294475265,0.3006031158973615,0.04704666594147721,0
4224,10,2,10,1,6,45.4,28,62,14.198591479439079,0.4,4,-0.0,0.0,0.0,0.0,1.0,1.0,0.007077244763527804,0.01504163796125071,0.003372130969215708,2,6,0.009530198097586328,0.003372130969215708,0.3006031158973615,0.17987115800669592,0
4225,4,1,4,3,3,48.75,38,62,10.56330125166055,0.75,3,1.5,0.0,0.25,0.25,0.5,0.5,0.013561042822437362,0.021628775517603973,0.005958640028040659,1,6,0.00980214414349082,0.005958640028040659,0.23415763201469716,0.17987115800669592,2
4226,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.01504163796125071,0.01504163796125071,0.01504163796125071,1,5,0.01504163796125071,0.01504163796125071,0.3006031158973615,0.09632328945937126,0
4227,2,1,2,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.014509832360370813,0.015241065061580671,0.013778599659160956,1,2,0.013778599659160956,0.015241065061580671,0.3006031158973615,0.17681931904710105,0
4228,9,4,9,1,5,38.55555555555556,28,48,6.821127309893708,0.7777777777777778,7,-0.0,0.0,1.0,0.0,0.0,1.0,0.005604774432505678,0.016201941090443213,0.0012207355838379443,5,3,0.016201941090443213,0.00134160049312883,0.23415763201469716,0.04155335581420646,0
4229,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.003202920096208468,0.003202920096208468,0.003202920096208468,2,1,0.003202920096208468,0.003202920096208468,0.23313028028572463,0.05336185745192598,0
4230,7,2,7,2,5,35.142857142857146,28,43,5.669467095138408,0.42857142857142855,3,0.5916727785823275,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.008178237755089707,0.016201941090443213,0.0035655148240811246,1,4,0.016201941090443213,0.008273203040961118,0.23210897180221665,0.17987115800669592,1
4231,13,4,13,2,7,42.61538461538461,28,57,9.759939049830706,0.6153846153846154,8,0.9612366047228759,0.0,0.6153846153846154,0.38461538461538464,0.0,0.6153846153846154,0.0063514509832360375,0.021628775517603973,0.001021308483507983,1,2,0.009113214160532773,0.021628775517603973,0.23210897180221665,0.021628775517603973,1
4232,3,1,3,2,2,28.0,23,38,8.660254037844387,0.3333333333333333,1,0.9182958340544896,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.003903936570095604,0.004429698925510956,0.0035836445604747573,1,1,0.0036984662243010986,0.0035836445604747573,0.23313028028572463,0.10561175773837582,1
4233,4,3,4,2,2,37.75,28,52,11.84271928232701,0.5,2,0.8112781244591328,0.0,0.75,0.25,0.0,0.75,0.004423655680046412,0.008508889614078344,0.001710238466466031,1,6,0.004502217871085488,0.008508889614078344,0.23210897180221665,0.05336185745192598,1
4234,11,3,11,3,6,54.27272727272727,38,82,13.22188268811147,0.7272727272727273,8,1.4353713907745331,0.2727272727272727,0.0,0.5454545454545454,0.18181818181818182,0.5454545454545454,0.008458346106556701,0.012146923383734,0.002918887559374887,2,4,0.012146923383734,0.00573503994585252,0.23210897180221665,0.08177115438074864,2
4235,3,3,3,2,3,44.333333333333336,28,62,17.039170558842745,0.3333333333333333,1,0.9182958340544896,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.006331306831687557,0.008388024704787458,0.004532434098408209,1,1,0.008388024704787458,0.006073461691867,0.23415763201469716,0.17681931904710105,1
4236,10,3,8,2,5,48.8,28,62,14.420664185659257,0.6,6,0.4689955935892812,0.0,0.1,0.0,0.9,0.9,0.007387263255858927,0.013687950977192791,0.0014564221569551713,3,2,0.009530198097586328,0.0014564221569551713,0.23415763201469716,0.09981628533787786,1
4237,2,2,2,1,2,35.5,33,38,3.5355339059327378,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0035262337285615866,0.003934152797418326,0.0031183146597048477,3,6,0.0031183146597048477,0.003934152797418326,0.23313028028572463,0.09632328945937126,0
4238,9,2,8,3,6,38.666666666666664,23,62,14.168627315304754,0.2222222222222222,2,1.224394445405986,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.0036011028251501077,0.005342228990657142,0.002169525121771396,2,4,0.005342228990657142,0.003076011941453038,0.3006031158973615,0.04704666594147721,2
4239,12,4,12,4,6,42.333333333333336,20,67,13.60035650156631,0.5,6,1.8879185026711327,0.16666666666666666,0.25,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.007260455821861239,0.01550696786202062,0.0028886713320521655,1,4,0.005003807244642663,0.01550696786202062,0.23210897180221665,0.17987115800669592,3
4240,6,2,6,2,4,46.166666666666664,23,62,12.655697004379753,0.8333333333333334,5,0.6500224216483541,0.8333333333333334,0.0,0.0,0.16666666666666666,0.8333333333333334,0.007465422563867032,0.011083312181974208,0.005608131791097091,1,5,0.008611624786975598,0.005650434509348901,0.23313028028572463,0.08177115438074864,1
4241,25,4,20,4,8,44.04,23,67,14.926151546865654,0.44,11,1.7912612804207124,0.2,0.28,0.08,0.44,0.44,0.005372445217979864,0.01550696786202062,0.0015591573298524238,3,2,0.002169525121771396,0.0016800222391433095,0.23415763201469716,0.10561175773837582,5
4242,6,2,6,1,6,54.0,38,67,11.20714058089752,0.6666666666666666,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.009133358312081253,0.01550696786202062,0.002411254940353167,2,5,0.01550696786202062,0.008224857077244763,0.23210897180221665,0.10561175773837582,0
4243,1,1,1,1,1,38.0,38,38,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.006683829483785973,0.006683829483785973,0.006683829483785973,1,2,0.006683829483785973,0.006683829483785973,0.23415763201469716,0.09981628533787786,0
4244,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.002169525121771396,0.002169525121771396,0.002169525121771396,2,1,0.002169525121771396,0.002169525121771396,0.3006031158973615,0.05336185745192598,0
4245,2,1,2,2,2,55.0,48,62,9.899494936611665,1.0,2,1.0,0.0,0.5,0.5,0.0,0.5,0.009270338542610924,0.011596988046460472,0.006943689038761376,1,5,0.006943689038761376,0.011596988046460472,0.23210897180221665,0.05336185745192598,1
4246,4,2,4,2,3,40.25,28,62,15.063753405664428,0.25,1,1.0,0.0,0.5,0.0,0.5,0.5,0.007889456953962556,0.013778599659160956,0.003444649914790239,1,6,0.005082369435681739,0.003444649914790239,0.23415763201469716,0.17987115800669592,2
4247,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.009113214160532773,0.009113214160532773,0.009113214160532773,1,6,0.009113214160532773,0.009113214160532773,0.23415763201469716,0.04155335581420646,0
4248,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.005650434509348901,0.005650434509348901,0.005650434509348901,1,5,0.005650434509348901,0.005650434509348901,0.23313028028572463,0.08177115438074864,0
4249,9,2,9,3,6,39.111111111111114,33,48,4.85912657903775,0.6666666666666666,6,1.3516441151533922,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.5555555555555556,0.006512604195623884,0.009282425033540013,0.0018734060940087264,2,2,0.006683829483785973,0.0018734060940087264,0.23313028028572463,0.17681931904710105,3
4250,1,1,1,1,1,67.0,67,67,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.01550696786202062,0.01550696786202062,0.01550696786202062,1,4,0.01550696786202062,0.01550696786202062,0.23210897180221665,0.17987115800669592,0
4251,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.00573503994585252,0.00573503994585252,0.00573503994585252,2,4,0.00573503994585252,0.00573503994585252,0.23210897180221665,0.08177115438074864,0
4252,2,1,2,2,2,33.0,33,33,0.0,0.0,0,1.0,0.0,0.5,0.0,0.5,0.5,0.012077426060891742,0.01504163796125071,0.009113214160532773,1,6,0.01504163796125071,0.009113214160532773,0.23415763201469716,0.04155335581420646,1
4253,9,3,9,3,6,39.55555555555556,28,62,9.709674442419672,0.6666666666666666,6,0.9864267287308424,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.7777777777777778,0.006122479127301637,0.016201941090443213,0.0013174275112706527,1,1,0.004592866553053652,0.016201941090443213,0.23415763201469716,0.17681931904710105,3
4254,11,4,11,3,8,38.27272727272727,23,57,11.163251399936389,0.2727272727272727,3,1.4949188482339508,0.0,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.005710866963994344,0.015241065061580671,0.001710238466466031,2,4,0.015241065061580671,0.00573503994585252,0.23210897180221665,0.08177115438074864,2
4255,4,2,3,2,3,52.5,38,67,16.743157806499145,0.5,2,0.8112781244591328,0.0,0.0,0.75,0.25,0.75,0.008413708498011773,0.015241065061580671,0.0050944559266108275,1,2,0.008224857077244763,0.015241065061580671,0.3006031158973615,0.17681931904710105,1
4256,38,5,38,4,11,42.973684210526315,20,82,13.747701217383462,0.5526315789473685,21,1.8302592518884535,0.18421052631578946,0.47368421052631576,0.15789473684210525,0.18421052631578946,0.47368421052631576,0.0044740690698427425,0.021628775517603973,0.0009064868196816419,5,2,0.021628775517603973,0.0026892442317222043,0.23415763201469716,0.04155335581420646,3
4257,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.00980214414349082,0.00980214414349082,0.00980214414349082,1,3,0.00980214414349082,0.00980214414349082,0.3006031158973615,0.17681931904710105,0
4258,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.006514618610778733,0.006514618610778733,0.006514618610778733,3,2,0.006514618610778733,0.006514618610778733,0.23313028028572463,0.09632328945937126,0
4259,11,1,6,1,1,47.27272727272727,38,62,9.654956334348789,0.2727272727272727,3,-0.0,0.0,0.0,0.0,1.0,1.0,0.012230430048334977,0.018208298584671913,0.009578544061302681,1,4,0.018208298584671913,0.013778599659160956,0.3006031158973615,0.17681931904710105,0
4260,2,2,2,1,2,45.5,43,48,3.5355339059327378,1.0,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0033056552691057206,0.005233450572295345,0.0013778599659160955,2,1,0.005233450572295345,0.0013778599659160955,0.23313028028572463,0.038042230199306235,0
4261,2,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.018208298584671913,0.018208298584671913,0.018208298584671913,1,1,0.018208298584671913,0.018208298584671913,0.3006031158973615,0.17681931904710105,0
4262,8,4,8,2,6,50.625,38,67,10.848798485151644,0.625,5,1.0,0.5,0.0,0.5,0.0,0.5,0.005246292468907502,0.011596988046460472,0.002411254940353167,4,2,0.0050944559266108275,0.0029370172957685196,0.23313028028572463,0.010074090189395313,1
4263,13,1,12,4,6,43.69230769230769,28,72,13.542430944901875,0.6923076923076923,9,1.7381493331928664,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.010247949712759894,0.021628775517603973,0.003656163506049289,1,5,0.006073461691867,0.004592866553053652,0.23415763201469716,0.17987115800669592,4
4264,2,1,2,1,1,40.5,38,43,3.5355339059327378,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.012334263993134873,0.013778599659160956,0.01088992832710879,1,2,0.013778599659160956,0.01088992832710879,0.3006031158973615,0.17681931904710105,0
4265,5,2,5,3,4,51.0,38,60,9.82344135219425,0.8,4,1.5219280948873621,0.0,0.2,0.4,0.4,0.4,0.009186941755200212,0.015241065061580671,0.004320920507149159,2,2,0.009282425033540013,0.0113552582278787,0.23210897180221665,0.03198085499836832,2
4266,1,1,1,1,1,43.0,43,43,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.0018734060940087264,0.0018734060940087264,0.0018734060940087264,2,2,0.0018734060940087264,0.0018734060940087264,0.23313028028572463,0.17681931904710105,0
4267,13,1,9,3,4,40.46153846153846,23,57,11.140133037920332,0.3076923076923077,4,1.419556298571613,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.0,0.5384615384615384,0.006420251008524696,0.009324727751791823,0.0031183146597048477,1,4,0.003444649914790239,0.009324727751791823,0.23210897180221665,0.17987115800669592,2
4268,5,1,4,2,3,31.0,28,38,4.472135954999579,0.2,1,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.012938588539589301,0.016201941090443213,0.006073461691867,1,1,0.013687950977192791,0.013687950977192791,0.3006031158973615,0.016099205917545958,2
4269,2,2,2,2,2,47.5,33,62,20.506096654409877,0.5,1,1.0,0.5,0.0,0.0,0.5,0.5,0.004302790770755526,0.004846682862564512,0.0037588986789465414,4,1,0.0037588986789465414,0.004846682862564512,0.23313028028572463,0.010074090189395313,1
4270,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.0113552582278787,0.0113552582278787,0.0113552582278787,2,2,0.0113552582278787,0.0113552582278787,0.23210897180221665,0.03198085499836832,0
4271,3,2,3,1,3,38.0,28,48,10.0,0.6666666666666666,2,-0.0,0.0,1.0,0.0,0.0,1.0,0.0045445205893372975,0.005958640028040659,0.0025079468677858758,2,2,0.005958640028040659,0.005166974872185358,0.23415763201469716,0.10561175773837582,0
4272,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.003934152797418326,0.003934152797418326,0.003934152797418326,3,6,0.003934152797418326,0.003934152797418326,0.23313028028572463,0.09632328945937126,0
4273,6,4,5,4,4,51.666666666666664,28,67,15.14815720365572,0.6666666666666666,4,1.9182958340544893,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0053009334799827565,0.01088992832710879,0.0023749954675659018,4,1,0.01088992832710879,0.007167289120949515,0.23313028028572463,0.10561175773837582,4
4274,21,3,20,4,11,44.61904761904762,28,82,13.28712230122155,0.47619047619047616,10,1.873562518512994,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.009347461865682251,0.021628775517603973,0.0009306598015398189,4,3,0.011675550237499548,0.0009306598015398189,0.23415763201469716,0.05336185745192598,3
4275,2,2,2,2,2,38.0,38,38,0.0,0.5,1,1.0,0.0,0.5,0.0,0.5,0.5,0.008687165355282401,0.015241065061580671,0.0021332656489841304,1,2,0.0021332656489841304,0.015241065061580671,0.3006031158973615,0.17681931904710105,1
4276,10,2,8,2,3,48.2,33,82,18.907964224397908,0.3,3,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.00819161922718977,0.015241065061580671,0.002665071249864027,1,3,0.015241065061580671,0.002918887559374887,0.23210897180221665,0.10561175773837582,1
4277,17,3,17,3,8,42.88235294117647,28,62,10.148167032407727,0.6470588235294118,11,1.3792804872910605,0.5294117647058824,0.11764705882352941,0.35294117647058826,0.0,0.5294117647058824,0.007335433538874776,0.021628775517603973,0.0015591573298524238,2,5,0.008853354605557369,0.004949418035461764,0.23415763201469716,0.08177115438074864,3
4278,2,1,2,1,2,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.004221206956984179,0.00507028294475265,0.003372130969215708,2,6,0.00507028294475265,0.003372130969215708,0.3006031158973615,0.17987115800669592,0
4279,46,2,36,4,12,46.30434782608695,23,67,10.210821199355976,0.6956521739130435,32,1.5812816539240182,0.30434782608695654,0.17391304347826086,0.5,0.021739130434782608,0.5,0.006547462336129517,0.021628775517603973,0.002169525121771396,1,5,0.002169525121771396,0.0031727038688857466,0.23415763201469716,0.09981628533787786,3
