session_id,n_clicks_observed,n_unique_pages,n_unique_models,n_unique_categories,n_unique_colours,price_mean,price_min,price_max,price_std,high_price_share_first_n,high_price_count_first_n,category_entropy,category_share_blouses,category_share_sale,category_share_skirts,category_share_trousers,top_category_share,mean_model_frequency,max_model_frequency,min_model_frequency,last_page,last_location,first_model_frequency,last_model_frequency,last_category_frequency,last_colour_frequency,category_transition_count
3464,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.015061952251435478,0.015061952251435478,0.015061952251435478,1,4,0.015061952251435478,0.015061952251435478,0.3564944091870656,0.21770927772741008,0
3465,2,1,2,1,1,40.5,38,43,3.5355339059327378,1.0,2,-0.0,0.0,1.0,0.0,0.0,1.0,0.007101843457237836,0.010311272287700212,0.003892414626775461,1,2,0.003892414626775461,0.010311272287700212,0.175255364158356,0.17448171653067393,0
3466,1,1,1,1,1,67.0,67,67,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.021686310063463284,0.021686310063463284,0.021686310063463284,1,4,0.021686310063463284,0.021686310063463284,0.2640072529465095,0.17448171653067393,0
3467,4,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0036143850105772135,0.0036143850105772135,0.0036143850105772135,2,2,0.0036143850105772135,0.0036143850105772135,0.175255364158356,0.09132668479903294,0
3468,5,1,4,1,3,53.2,48,62,5.215361924162118,0.8,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.013693563009972803,0.027778785131459656,0.005149592021758839,1,5,0.009634330613478393,0.01627077666968873,0.2640072529465095,0.06035660320338471,0
3469,2,2,2,1,1,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.00852825627077667,0.01326080386823814,0.003795708673315201,3,1,0.01326080386823814,0.003795708673315201,0.3564944091870656,0.17448171653067393,0
3470,5,1,5,1,2,54.4,38,67,12.973048986263793,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.01371532184950136,0.021686310063463284,0.008473859171955273,1,5,0.021686310063463284,0.008473859171955273,0.2640072529465095,0.17448171653067393,0
3471,4,1,4,1,3,36.75,28,43,7.5,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022263523723179208,0.027126019945602903,0.01861589604110003,1,2,0.022544575400423088,0.01861589604110003,0.3564944091870656,0.21770927772741008,0
3472,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.027126019945602903,0.027126019945602903,0.027126019945602903,1,1,0.027126019945602903,0.027126019945602903,0.3564944091870656,0.21770927772741008,0
3473,1,1,1,1,1,43.0,43,43,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.010311272287700212,0.010311272287700212,0.010311272287700212,1,2,0.010311272287700212,0.010311272287700212,0.175255364158356,0.17448171653067393,0
3474,2,1,2,2,2,45.5,43,48,3.5355339059327378,0.5,1,1.0,0.5,0.0,0.0,0.5,0.5,0.015630099728014508,0.027126019945602903,0.00413417951042611,1,6,0.027126019945602903,0.00413417951042611,0.2042429737080689,0.07014808099123603,1
3475,5,3,5,2,4,37.0,33,43,4.183300132670378,0.2,1,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.002137201571471744,0.0032154729525536415,0.0006890299184043518,3,2,0.0030341492898156544,0.0016802659413720157,0.3564944091870656,0.0923541855545482,1
3476,5,2,5,2,4,44.8,33,57,9.418067742376882,0.4,2,0.9709505944546686,0.4,0.0,0.6,0.0,0.6,0.0058313689936536715,0.008485947416137805,0.0026594137201571473,1,4,0.008485947416137805,0.005125415533393775,0.2042429737080689,0.03696585071018434,1
3477,4,1,4,2,3,47.5,38,62,11.704699910719626,0.5,2,1.0,0.0,0.0,0.5,0.5,0.5,0.017972197038380176,0.027778785131459656,0.008473859171955273,1,5,0.01326080386823814,0.008473859171955273,0.2640072529465095,0.17448171653067393,1
3478,4,3,4,2,3,39.25,28,48,8.539125638299666,0.5,2,0.8112781244591328,0.75,0.0,0.25,0.0,0.75,0.005977636748262315,0.007796917497733454,0.0031308552432759143,2,5,0.0031308552432759143,0.007651858567543065,0.2640072529465095,0.09132668479903294,1
3479,5,1,3,2,2,39.0,38,43,2.2360679774997894,0.6,3,0.9709505944546686,0.0,0.6,0.0,0.4,0.6,0.012569356300997281,0.022375339981867633,0.003892414626775461,1,2,0.010311272287700212,0.022375339981867633,0.3564944091870656,0.21770927772741008,1
3480,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022375339981867633,0.022375339981867633,0.022375339981867633,1,2,0.022375339981867633,0.022375339981867633,0.3564944091870656,0.21770927772741008,0
3481,5,2,5,2,4,43.6,23,62,15.852444606432158,0.4,2,0.7219280948873623,0.2,0.0,0.8,0.0,0.8,0.00850287095799335,0.010903596252644303,0.007506799637352675,1,5,0.008473859171955273,0.007978241160471442,0.2042429737080689,0.07014808099123603,1
3482,5,4,5,2,4,38.0,28,43,6.123724356957946,0.6,3,0.7219280948873623,0.0,0.8,0.2,0.0,0.8,0.005974010275007555,0.010311272287700212,0.0017286189181021456,4,2,0.0061891810214566335,0.0017286189181021456,0.175255364158356,0.08348141432456936,1
3483,2,1,2,1,2,49.0,38,60,15.556349186104045,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.0041583559987911755,0.004242973708068903,0.004073738289513448,2,4,0.004242973708068903,0.004073738289513448,0.3564944091870656,0.17448171653067393,0
3484,5,3,5,2,5,40.4,28,60,12.300406497347963,0.2,1,0.7219280948873623,0.0,0.2,0.0,0.8,0.8,0.010717437292233303,0.022375339981867633,0.0037110909640374738,1,6,0.013127833182230281,0.010299184043517678,0.175255364158356,0.03696585071018434,1
3485,5,3,5,1,3,37.0,28,48,8.944271909999157,0.4,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0048667271078875795,0.01272892112420671,0.001438501057721366,3,1,0.01272892112420671,0.001438501057721366,0.2042429737080689,0.033593230583257784,0
3486,5,2,4,2,3,33.0,23,38,6.123724356957945,0.0,0,0.9709505944546686,0.0,0.6,0.0,0.4,0.6,0.012612873980054395,0.022375339981867633,0.003578120278029616,1,2,0.022375339981867633,0.022375339981867633,0.3564944091870656,0.21770927772741008,2
3487,5,2,4,1,3,56.2,33,62,12.96919426949878,0.8,4,-0.0,0.0,0.0,0.0,1.0,1.0,0.01016621335750982,0.02279842852825627,0.0024780900574191598,2,5,0.02279842852825627,0.008872771229978845,0.3564944091870656,0.09132668479903294,0
3488,5,2,5,2,4,46.8,33,62,10.47377677822093,0.8,4,0.7219280948873623,0.8,0.0,0.0,0.2,0.8,0.005555757026291931,0.007809005741915987,0.002212148685403445,2,6,0.007809005741915987,0.002212148685403445,0.2042429737080689,0.08348141432456936,1
3489,5,1,5,1,5,53.0,52,57,2.2360679774997894,1.0,5,-0.0,0.0,0.0,1.0,0.0,1.0,0.011002719854941069,0.027778785131459656,0.004122091266243578,1,2,0.008570565125415533,0.00490782713810819,0.2640072529465095,0.17448171653067393,0
3490,5,1,5,1,5,40.0,28,48,9.082951062292475,0.6,3,-0.0,1.0,0.0,0.0,0.0,1.0,0.006682381384103958,0.01272892112420671,0.003155031731640979,1,1,0.005330915684496827,0.00806285886974917,0.2042429737080689,0.0923541855545482,0
3491,5,3,5,2,3,39.0,33,43,5.477225575051662,0.4,2,0.7219280948873623,0.0,0.8,0.2,0.0,0.8,0.00644786944696283,0.011822302810516773,0.0018374131157449381,3,5,0.011822302810516773,0.0025747960108794196,0.175255364158356,0.08348141432456936,1
3492,5,2,5,1,5,50.4,38,67,12.541929676090518,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.008768812330009066,0.021686310063463284,0.004073738289513448,2,3,0.004122091266243578,0.004073738289513448,0.2640072529465095,0.09132668479903294,0
3493,5,1,5,1,5,46.6,38,52,6.066300355241241,0.4,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.013139921426412815,0.027778785131459656,0.005149592021758839,1,5,0.010045330915684497,0.010903596252644303,0.2640072529465095,0.07014808099123603,0
3494,5,3,5,1,4,42.8,33,62,11.30044246921332,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01042973708068903,0.02076760350559081,0.0022725899063161074,3,1,0.015061952251435478,0.0022725899063161074,0.3564944091870656,0.09132668479903294,0
3495,2,1,2,2,2,50.0,38,62,16.97056274847714,0.5,1,1.0,0.0,0.0,0.5,0.5,0.5,0.011254155333937746,0.011604714415231188,0.010903596252644303,1,6,0.010903596252644303,0.011604714415231188,0.3564944091870656,0.17448171653067393,1
3496,5,3,3,2,3,35.0,23,43,10.954451150103322,0.4,2,0.7219280948873623,0.0,0.8,0.2,0.0,0.8,0.0041583559987911755,0.011822302810516773,0.0011604714415231188,1,4,0.003324267150196434,0.011822302810516773,0.2640072529465095,0.17448171653067393,1
3497,2,1,1,1,1,62.0,62,62,0.0,1.0,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.02279842852825627,0.02279842852825627,0.02279842852825627,1,4,0.02279842852825627,0.02279842852825627,0.3564944091870656,0.21770927772741008,0
3498,3,2,3,1,3,42.666666666666664,23,57,17.61628034896508,0.6666666666666666,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.006451092978744838,0.01272892112420671,0.00242973708068903,1,1,0.01272892112420671,0.004194620731338773,0.2042429737080689,0.09132668479903294,0
3499,5,1,5,1,1,42.0,38,43,2.23606797749979,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.017143547899667575,0.027126019945602903,0.011193714113025083,1,4,0.027126019945602903,0.015061952251435478,0.3564944091870656,0.21770927772741008,0
3500,2,2,2,1,1,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.007446358416440013,0.011604714415231188,0.0032880024176488365,2,5,0.011604714415231188,0.0032880024176488365,0.3564944091870656,0.17448171653067393,0
3501,5,1,4,1,2,52.4,38,62,13.145341380123986,0.6,3,-0.0,0.0,0.0,0.0,1.0,1.0,0.00648171653067392,0.008872771229978845,0.0036748262314898763,2,4,0.007809005741915987,0.0036748262314898763,0.3564944091870656,0.09132668479903294,0
3502,4,2,3,1,1,36.75,33,48,7.5,0.25,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.001807192505288607,0.0020912662435781204,0.0016198247204593534,2,3,0.0016198247204593534,0.0020912662435781204,0.2042429737080689,0.17448171653067393,0
3503,5,1,4,2,3,41.8,28,62,12.537942414925983,0.6,3,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.01772620126926564,0.027126019945602903,0.011604714415231188,1,1,0.027126019945602903,0.018386219401631914,0.175255364158356,0.21770927772741008,1
3504,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.004242973708068903,0.004242973708068903,0.004242973708068903,2,5,0.004242973708068903,0.004242973708068903,0.3564944091870656,0.0504925959504382,0
3505,5,2,5,1,3,54.4,38,67,15.109599597606815,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.010794802055001513,0.021686310063463284,0.005838621940163192,1,5,0.021686310063463284,0.008473859171955273,0.2640072529465095,0.17448171653067393,0
3506,5,1,2,1,2,24.8,20,26,2.6832815729997477,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0036748262314898763,0.003771532184950136,0.003650649743124811,3,5,0.003650649743124811,0.003650649743124811,0.2042429737080689,0.0923541855545482,0
3507,5,2,5,1,3,48.6,38,62,12.401612798341997,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.01687760652765186,0.027126019945602903,0.0032154729525536415,2,1,0.022375339981867633,0.0032154729525536415,0.3564944091870656,0.17448171653067393,0
3508,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.002067089755213055,0.002067089755213055,0.002067089755213055,2,1,0.002067089755213055,0.002067089755213055,0.3564944091870656,0.06035660320338471,0
3509,5,1,5,1,3,42.8,33,62,11.840608092492547,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01605560592323965,0.027126019945602903,0.010262919310970082,1,6,0.027126019945602903,0.010927772741009369,0.3564944091870656,0.0504925959504382,0
3510,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.006781504986400726,0.006781504986400726,0.006781504986400726,1,6,0.006781504986400726,0.006781504986400726,0.3564944091870656,0.0923541855545482,0
3511,4,1,4,3,3,43.0,28,48,10.0,0.5,2,1.5,0.5,0.25,0.25,0.0,0.5,0.006367482623148988,0.01272892112420671,0.001885766092475068,1,6,0.005705651254155334,0.001885766092475068,0.175255364158356,0.17448171653067393,2
3512,5,2,5,2,2,45.8,38,72,14.805404418657398,0.4,2,0.7219280948873623,0.0,0.2,0.0,0.8,0.8,0.01430281051677244,0.027126019945602903,0.00042308854638863704,1,1,0.00042308854638863704,0.01564218797219704,0.3564944091870656,0.21770927772741008,1
3513,3,2,3,1,1,45.333333333333336,38,55,8.736894948054104,0.3333333333333333,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.017257983277928882,0.027126019945602903,0.0022725899063161074,2,3,0.027126019945602903,0.0022725899063161074,0.3564944091870656,0.21770927772741008,0
3514,1,1,1,1,1,20.0,20,20,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.003771532184950136,0.003771532184950136,0.003771532184950136,3,5,0.003771532184950136,0.003771532184950136,0.2042429737080689,0.07014808099123603,0
3515,5,3,3,1,3,28.8,20,48,11.454256850621082,0.2,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.004107585373224539,0.005959504381988516,0.0035176790571169536,2,4,0.003771532184950136,0.0035176790571169536,0.2042429737080689,0.17448171653067393,0
3516,5,2,3,1,2,49.6,38,62,11.502173707608488,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.012286491387126019,0.01861589604110003,0.0036748262314898763,2,4,0.01861589604110003,0.0036748262314898763,0.3564944091870656,0.09132668479903294,0
3517,2,2,2,2,2,24.0,20,28,5.656854249492381,0.0,0,1.0,0.5,0.5,0.0,0.0,0.5,0.004853430039286793,0.005935327893623451,0.003771532184950136,1,1,0.003771532184950136,0.005935327893623451,0.175255364158356,0.21770927772741008,1
3518,5,1,5,2,4,39.0,28,48,8.94427190999916,0.4,2,0.7219280948873623,0.8,0.0,0.0,0.2,0.8,0.007707464490782715,0.01326080386823814,0.003155031731640979,1,4,0.01272892112420671,0.003227561196736174,0.2042429737080689,0.07014808099123603,2
3519,2,1,2,1,1,54.5,52,57,3.5355339059327378,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.007935932305832578,0.012269567845270474,0.0036022967663946813,1,1,0.0036022967663946813,0.012269567845270474,0.2640072529465095,0.0923541855545482,0
3520,5,1,4,1,4,50.2,38,57,7.155417527999328,0.8,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.015236022967663947,0.027778785131459656,0.0034451495920217587,1,3,0.012269567845270474,0.0034451495920217587,0.2640072529465095,0.09132668479903294,0
3521,5,2,4,2,3,48.4,33,62,14.205632685663812,0.6,3,0.7219280948873623,0.8,0.0,0.0,0.2,0.8,0.0077896645512239345,0.02279842852825627,0.0029616198247204594,4,1,0.02279842852825627,0.0029616198247204594,0.2042429737080689,0.0060441220912662436,1
3522,5,2,3,1,3,31.0,28,38,4.47213595499958,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.018374131157449382,0.022544575400423088,0.001861589604110003,1,1,0.022375339981867633,0.022544575400423088,0.3564944091870656,0.024527047446358415,0
3523,2,1,2,1,2,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0074221819280749475,0.008655182834693262,0.0061891810214566335,2,1,0.008655182834693262,0.0061891810214566335,0.2640072529465095,0.033593230583257784,0
3524,4,1,3,1,3,40.5,23,48,11.902380714238085,0.75,3,-0.0,1.0,0.0,0.0,0.0,1.0,0.007984285282562708,0.00971894832275612,0.004194620731338773,1,1,0.00971894832275612,0.004194620731338773,0.2042429737080689,0.09132668479903294,0
3525,5,2,3,2,3,41.6,28,52,10.334408546211051,0.4,2,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.00795889996977939,0.013127833182230281,0.0032880024176488365,1,6,0.013127833182230281,0.010045330915684497,0.2640072529465095,0.06035660320338471,1
3526,2,1,2,1,1,67.0,62,72,7.0710678118654755,1.0,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.019220308250226657,0.02279842852825627,0.01564218797219704,1,4,0.01564218797219704,0.02279842852825627,0.3564944091870656,0.21770927772741008,0
3527,3,1,2,1,1,68.66666666666667,62,82,11.547005383792513,1.0,3,-0.0,0.0,0.0,0.0,1.0,1.0,0.011234008260300193,0.01317618615896041,0.010262919310970082,1,3,0.010262919310970082,0.01317618615896041,0.3564944091870656,0.21770927772741008,0
3528,5,1,5,3,5,29.0,23,43,8.215838362577491,0.2,1,1.5219280948873621,0.4,0.4,0.0,0.2,0.4,0.008053188274403144,0.022544575400423088,0.001885766092475068,1,4,0.022544575400423088,0.005330915684496827,0.2042429737080689,0.08348141432456936,2
3529,4,2,4,2,4,38.0,28,43,7.071067811865475,0.25,1,0.8112781244591328,0.0,0.25,0.0,0.75,0.75,0.008498035660320338,0.01861589604110003,0.0016802659413720157,1,2,0.0033847083711090963,0.01861589604110003,0.3564944091870656,0.21770927772741008,2
3530,5,2,4,2,4,55.2,38,62,10.545141061171254,0.8,4,0.7219280948873623,0.0,0.0,0.2,0.8,0.8,0.017805983680870354,0.027778785131459656,0.006781504986400726,2,5,0.02279842852825627,0.008872771229978845,0.3564944091870656,0.09132668479903294,2
3531,5,4,5,4,5,38.2,20,52,13.64551208273255,0.6,3,1.9219280948873623,0.2,0.4,0.2,0.2,0.4,0.0035297673012994863,0.009634330613478393,0.0009066183136899365,2,2,0.003771532184950136,0.0019703838017527953,0.3564944091870656,0.17448171653067393,3
3532,1,1,1,1,1,20.0,20,20,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.003771532184950136,0.003771532184950136,0.003771532184950136,3,5,0.003771532184950136,0.003771532184950136,0.2042429737080689,0.07014808099123603,0
3533,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.005935327893623451,0.005935327893623451,0.005935327893623451,1,1,0.005935327893623451,0.005935327893623451,0.175255364158356,0.21770927772741008,0
3534,4,1,4,1,3,56.0,38,67,12.675435561221029,0.75,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.015137503777576307,0.021686310063463284,0.010323360531882745,1,1,0.021686310063463284,0.012269567845270474,0.2640072529465095,0.0923541855545482,0
3535,5,1,5,1,5,51.4,33,67,13.371611720357423,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.005783016016923543,0.011834391054699306,0.0017527954064672107,2,2,0.001982472045935328,0.011834391054699306,0.2640072529465095,0.030740404956180113,0
3536,1,1,1,1,1,43.0,43,43,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.0013297068600785736,0.0013297068600785736,0.0013297068600785736,5,2,0.0013297068600785736,0.0013297068600785736,0.175255364158356,0.03696585071018434,0
3537,1,1,1,1,1,82.0,82,82,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01317618615896041,0.01317618615896041,0.01317618615896041,1,3,0.01317618615896041,0.01317618615896041,0.3564944091870656,0.21770927772741008,0
3538,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.005306739196131762,0.005306739196131762,0.005306739196131762,2,4,0.005306739196131762,0.005306739196131762,0.2640072529465095,0.07014808099123603,0
3539,4,3,4,4,2,52.0,38,67,12.192894105447921,0.75,3,2.0,0.25,0.25,0.25,0.25,0.25,0.008298579631308553,0.021686310063463284,0.0020187367784829254,1,1,0.0032154729525536415,0.006273798730734361,0.175255364158356,0.17448171653067393,3
3540,2,1,2,1,1,52.5,43,62,13.435028842544403,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.02070716228467815,0.02279842852825627,0.01861589604110003,1,2,0.02279842852825627,0.01861589604110003,0.3564944091870656,0.21770927772741008,0
3541,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.02076760350559081,0.02076760350559081,0.02076760350559081,1,5,0.02076760350559081,0.02076760350559081,0.3564944091870656,0.08348141432456936,0
3542,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.003747355696585071,0.003747355696585071,0.003747355696585071,2,6,0.003747355696585071,0.003747355696585071,0.2042429737080689,0.03696585071018434,0
3543,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.027126019945602903,0.027126019945602903,0.027126019945602903,1,1,0.027126019945602903,0.027126019945602903,0.3564944091870656,0.21770927772741008,0
3544,5,3,4,1,4,38.0,33,43,5.0,0.6,3,-0.0,0.0,1.0,0.0,0.0,1.0,0.008094288304623753,0.018386219401631914,0.0006406769416742219,1,2,0.010311272287700212,0.010311272287700212,0.175255364158356,0.17448171653067393,0
3545,3,2,3,2,2,53.333333333333336,48,62,7.571877794400366,1.0,3,0.9182958340544896,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.006745240253853128,0.010262919310970082,0.0038077969174977336,2,6,0.010262919310970082,0.0038077969174977336,0.2042429737080689,0.07014808099123603,1
3546,5,1,5,3,4,42.8,33,57,10.256705123966467,0.6,3,1.3709505944546687,0.6,0.0,0.2,0.2,0.6,0.010417648836506498,0.02076760350559081,0.004726503475370202,1,6,0.008570565125415533,0.00971894832275612,0.2042429737080689,0.08348141432456936,3
3547,2,1,2,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.020423088546388638,0.027126019945602903,0.013720157147174374,1,2,0.027126019945602903,0.013720157147174374,0.3564944091870656,0.21770927772741008,0
3548,5,2,5,1,3,41.4,33,55,8.384509526501832,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.006447869446962828,0.022375339981867633,0.0021637957086733154,2,4,0.022375339981867633,0.002949531580537927,0.3564944091870656,0.0504925959504382,0
3549,5,2,5,3,3,44.8,33,52,7.328028384224504,0.8,4,1.3709505944546687,0.6,0.2,0.2,0.0,0.6,0.007306134783922636,0.010299184043517678,0.003747355696585071,1,6,0.010299184043517678,0.010045330915684497,0.2640072529465095,0.06035660320338471,2
3550,5,2,5,2,3,44.4,38,55,7.231873892705819,1.0,5,0.9709505944546686,0.4,0.6,0.0,0.0,0.6,0.00529465095194923,0.010311272287700212,0.0020187367784829254,1,3,0.0020187367784829254,0.005234209731036567,0.2042429737080689,0.09132668479903294,2
3551,2,2,2,1,1,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.003541855545482019,0.003795708673315201,0.0032880024176488365,3,1,0.0032880024176488365,0.003795708673315201,0.3564944091870656,0.17448171653067393,0
3552,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.001015412511332729,0.001015412511332729,0.001015412511332729,2,1,0.001015412511332729,0.001015412511332729,0.2042429737080689,0.033593230583257784,0
3553,2,2,2,1,1,50.0,38,62,16.97056274847714,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.003324267150196434,0.003795708673315201,0.002852825627077667,3,1,0.002852825627077667,0.003795708673315201,0.3564944091870656,0.17448171653067393,0
3554,5,1,5,1,3,38.0,23,48,13.693063937629153,0.6,3,-0.0,1.0,0.0,0.0,0.0,1.0,0.006438198851616802,0.00971894832275612,0.00413417951042611,1,6,0.006165004533091568,0.00413417951042611,0.2042429737080689,0.07014808099123603,0
3555,5,1,5,1,3,37.0,23,48,10.8397416943394,0.4,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.00499728014505893,0.005705651254155334,0.004194620731338773,1,1,0.005705651254155334,0.004194620731338773,0.2042429737080689,0.09132668479903294,0
3556,5,2,5,1,4,52.4,38,67,11.738824472663351,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.010666666666666668,0.021686310063463284,0.001982472045935328,2,3,0.021686310063463284,0.007506799637352675,0.2640072529465095,0.033593230583257784,0
3557,1,1,1,1,1,38.0,38,38,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.018386219401631914,0.018386219401631914,0.018386219401631914,1,1,0.018386219401631914,0.018386219401631914,0.175255364158356,0.21770927772741008,0
3558,3,1,3,2,3,38.0,33,43,5.0,0.6666666666666666,2,0.9182958340544896,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.016488365064974312,0.02076760350559081,0.010311272287700212,1,2,0.018386219401631914,0.010311272287700212,0.175255364158356,0.17448171653067393,2
3559,4,1,4,3,4,44.0,38,52,7.118052168020874,0.75,3,1.5,0.25,0.25,0.5,0.0,0.5,0.013532789362345119,0.027778785131459656,0.003300090661831369,1,2,0.003300090661831369,0.01272892112420671,0.2042429737080689,0.030740404956180113,2
3560,5,1,5,1,5,50.6,38,67,13.446189051177289,0.4,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.012965850710184346,0.021686310063463284,0.005149592021758839,1,3,0.010818978543366576,0.005149592021758839,0.2640072529465095,0.0504925959504382,0
3561,2,1,1,1,1,67.0,67,67,0.0,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.021686310063463284,0.021686310063463284,0.021686310063463284,1,4,0.021686310063463284,0.021686310063463284,0.2640072529465095,0.17448171653067393,0
3562,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.027126019945602903,0.027126019945602903,0.027126019945602903,1,1,0.027126019945602903,0.027126019945602903,0.3564944091870656,0.21770927772741008,0
3563,2,1,1,1,1,52.0,52,52,0.0,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.010045330915684497,0.010045330915684497,0.010045330915684497,1,6,0.010045330915684497,0.010045330915684497,0.2640072529465095,0.06035660320338471,0
3564,4,1,2,1,1,64.5,62,67,2.886751345948127,1.0,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.015080084617709278,0.021686310063463284,0.008473859171955273,1,5,0.021686310063463284,0.008473859171955273,0.2640072529465095,0.17448171653067393,0
3565,4,2,3,2,3,39.25,33,48,7.5,0.5,2,0.8112781244591328,0.25,0.75,0.0,0.0,0.75,0.005306739196131762,0.008304623753399819,0.001535207011181626,1,4,0.001535207011181626,0.005693563009972802,0.175255364158356,0.0923541855545482,2
3566,2,2,2,2,2,31.5,20,43,16.263455967290593,0.5,1,1.0,0.5,0.5,0.0,0.0,0.5,0.007041402236325174,0.010311272287700212,0.003771532184950136,1,2,0.003771532184950136,0.010311272287700212,0.175255364158356,0.17448171653067393,1
3567,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0029616198247204594,0.0029616198247204594,0.0029616198247204594,4,1,0.0029616198247204594,0.0029616198247204594,0.2042429737080689,0.0060441220912662436,0
3568,2,2,2,1,2,47.5,33,62,20.506096654409877,0.5,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.009900271985494107,0.010927772741009369,0.008872771229978845,2,5,0.010927772741009369,0.008872771229978845,0.3564944091870656,0.09132668479903294,0
3569,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.010927772741009369,0.010927772741009369,0.010927772741009369,1,6,0.010927772741009369,0.010927772741009369,0.3564944091870656,0.0504925959504382,0
